song_name,artist_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Blue Monday '88,New Order,65,244720,6.47E-05,0.681,0.893,0.383,7,0.0626,-8.485,1,0.0378,130.475,4,0.951
Our Darkness,Anne Clark,48,324600,0.37,0.766,0.877,0.452,3,0.102,-11.651,1,0.0718,129.933,4,0.919
Everything Counts,Depeche Mode,49,238986,0.0818,0.647,0.741,6.43E-06,9,0.359,-8.268,0,0.0272,113.695,4,0.659
Rock the Casbah - Remastered,The Clash,72,222426,0.287,0.796,0.872,0,9,0.284,-6.722,0,0.0573,129.894,4,0.866
Cities In Dust - Single Version,Siouxsie and the Banshees,4,247173,0.089,0.547,0.897,0,10,0.361,-10.283,0,0.135,120.035,4,0.255
All Lined Up,Shriekback,38,225640,0.115,0.769,0.673,7.85E-05,0,0.458,-9.761,1,0.0703,131.254,4,0.878
Here Comes the Rain Again - Remastered Version,Eurythmics,42,294586,0.0141,0.648,0.755,0.000249,0,0.225,-7.901,1,0.03,126.341,4,0.607
How Soon Is Now? - 2011 Remastered Version,The Smiths,68,408173,0.000854,0.398,0.93,0.121,11,0.0874,-6.76,1,0.0615,190.818,4,0.725
Seven Into the Sea,In Tua Nua,28,230333,0.000527,0.504,0.801,0.041,11,0.59,-7.093,0,0.0574,130.303,4,0.602
Fade To Grey,Visage,20,239359,0.000387,0.604,0.423,0.0328,2,0.0857,-17.156,0,0.0374,112.344,4,0.472
Love Will Tear Us Apart,Joy Division,71,206866,5.24E-05,0.443,0.956,0.825,2,0.135,-6.198,1,0.0511,146.754,4,0.909
Under The Milky Way,The Church,5,298520,0.0402,0.551,0.878,0.12,9,0.111,-3.952,0,0.0285,135.988,4,0.514
Winning,The Sound,43,258079,2.73E-05,0.426,0.721,0.023,1,0.0867,-9.391,0,0.0309,151.13,4,0.248
Change,Tears For Fears,13,254000,0.124,0.623,0.801,0.25,9,0.256,-5.912,0,0.0299,125.27,4,0.814
Headhunter V1.0,Front 242,43,302640,0.00138,0.846,0.884,0.59,6,0.161,-8.752,1,0.0639,123.036,4,0.831
Theme For Great Cities,Simple Minds,47,351866,0.0579,0.536,0.808,0.894,8,0.117,-13.407,1,0.0439,122.408,4,0.678
Suedehead - 2011 Remastered Version,Morrissey,61,235520,0.00126,0.529,0.989,0.00148,2,0.0567,-4.5,1,0.042,142.29,4,0.669
Waiting Room,Fugazi,61,173266,0.00401,0.616,0.727,0.86,1,0.157,-8.176,0,0.0365,92.259,4,0.54
The Model - 2009 Remastered Version,Kraftwerk,60,220533,0.00122,0.708,0.683,0.643,4,0.121,-7.768,0,0.0344,123.602,4,0.463
Los Niños Del Parque,Liaisons Dangereuses,42,301213,0.349,0.901,0.981,0.145,3,0.111,-5.362,0,0.0936,114.585,3,0.628
People Are People,Depeche Mode,55,231960,0.0794,0.68,0.829,2.09E-06,9,0.327,-7.305,0,0.0625,119.975,4,0.814
Love Like Blood,Killing Joke,51,265466,0.0319,0.411,0.645,0.0121,7,0.488,-10.722,0,0.0431,124.458,4,0.433
Uncertain Smile,The The,49,411973,0.0322,0.593,0.931,0.588,11,0.0255,-5.232,0,0.0517,142.747,4,0.755
The Lebanon,The Human League,45,304906,0.000787,0.605,0.619,0.00316,4,0.0848,-13.034,0,0.0478,124.059,4,0.49
Being Boiled - Fast Version / 2003 Digital Remaster,The Human League,43,234040,0.338,0.864,0.755,0.0483,11,0.0595,-6.827,0,0.101,98.815,4,0.327
Seven Seas,Echo & the Bunnymen,32,199386,0.105,0.556,0.829,7.22E-05,0,0.29,-5.123,1,0.0373,134.382,4,0.793
Boys Don't Cry,The Cure,71,155973,0.00517,0.462,0.836,0,11,0.18,-5.766,0,0.0621,168.766,4,0.671
Nellie The Elephant,Toy Dolls,3,207826,0.246,0.506,0.496,1.16E-05,0,0.981,-12.838,1,0.433,76.154,4,0.343
Bela Lugosi's Dead,Bauhaus,55,577226,0.00352,0.453,0.721,0.833,11,0.698,-13.164,0,0.0533,149.557,4,0.601
Are 'Friends' Electric?,Gary Numan / Tubeway Army,45,325200,0.03,0.423,0.748,0.221,5,0.169,-9.832,1,0.0387,93.977,4,0.428
Town Called Malice,The Jam,27,173706,0.00306,0.552,0.903,0.007,6,0.0632,-9.17,0,0.0716,101.672,4,0.79
This Charming Man - 2008 Remastered Version,The Smiths,52,163053,0.00658,0.592,0.867,0,8,0.0818,-4.447,0,0.049,103.92,4,0.696
A Day,Clan of Xymox,43,400333,0.000644,0.486,0.888,0.349,10,0.114,-10.445,0,0.0489,147.796,4,0.22
Spellbound,Siouxsie and the Banshees,3,197533,0.00119,0.456,0.893,9.81E-05,7,0.121,-7.124,1,0.0412,148.501,4,0.282
Alice,Sisters of Mercy,22,214935,0.000509,0.501,0.67,0.869,11,0.0928,-7.683,0,0.0589,146.204,4,0.504
Rain,The Cult,3,236733,2.45E-05,0.561,0.782,0.872,0,0.34,-7.301,1,0.0309,122.571,4,0.52
Living In Another World - 1997 Remastered Version,Talk Talk,47,418173,0.00366,0.56,0.857,0.176,9,0.225,-8.453,0,0.0324,110.544,4,0.938
Quiet Life,Japan,3,288506,0.000741,0.666,0.747,0.0605,4,0.108,-12.01,0,0.0368,131.014,4,0.869
Slippery People - Live,Talking Heads,52,240960,0.216,0.637,0.851,0.0365,9,0.68,-8.127,0,0.0437,110.892,4,0.84
Song To The Siren,This Mortal Coil,42,215733,0.84,0.209,0.0978,4.61E-06,10,0.157,-20.091,1,0.0446,125.076,3,0.0869
Gigantic,Pixies,56,237706,0.00224,0.385,0.707,0.377,7,0.0755,-11.839,1,0.0412,115.144,4,0.774
Making Plans For Nigel,XTC,41,233800,0.017,0.637,0.689,3.72E-05,7,0.0738,-14.014,1,0.039,150.057,4,0.815
Just Like Honey,The Jesus and Mary Chain,63,182493,8.02E-05,0.341,0.552,0.616,8,0.0591,-10.503,1,0.0423,121.361,4,0.486
Eighties,Killing Joke,38,231133,0.000217,0.404,0.946,0.00168,2,0.411,-11.562,0,0.088,151.716,4,0.437
Human Fly,The Cramps,54,136426,0.0389,0.531,0.849,0.00763,9,0.186,-10.754,1,0.111,119.516,4,0.305
I Still Believe (Great Design),The Call,41,331240,0.00772,0.539,0.649,0.0129,1,0.0891,-12.521,1,0.0296,101.327,4,0.643
Wasteland,The Mission,8,340636,0.0934,0.602,0.691,0.00119,2,0.496,-12.281,1,0.0387,134.142,4,0.329
The High Road,The Feelies,32,264773,0.0506,0.547,0.842,0.839,7,0.0697,-7.049,1,0.0276,153.391,4,0.949
Rattlesnakes,Lloyd Cole and the Commotions,43,211000,0.0224,0.458,0.911,7.42E-05,9,0.117,-9.85,1,0.0694,151.777,4,0.614
Changeling,Simple Minds,36,253266,0.0686,0.521,0.818,0.0264,9,0.327,-11.535,1,0.0533,114.49,4,0.59
Dreiklangsdimensionen,Rheingold,40,214106,0.297,0.779,0.542,0.768,11,0.112,-12.22,0,0.0367,133.482,4,0.967
She's in Parties,Bauhaus,32,231066,0.000519,0.348,0.76,6.28E-05,10,0.111,-13.643,0,0.121,132.075,4,0.384
Play For Today,The Cure,44,218960,0.0487,0.458,0.731,0.0215,11,0.116,-12.049,0,0.145,80.425,4,0.784
Regiment - 2006 Digital Remaster,Brian Eno,34,251373,0.111,0.612,0.754,0.566,0,0.234,-8.894,1,0.0381,95.189,4,0.896
I Scare Myself,Thomas Dolby,42,336230,0.254,0.759,0.529,0.0123,1,0.0819,-9.187,1,0.0298,109.449,4,0.298
O La La La,TC Matic,39,197373,0.0174,0.641,0.621,0.145,6,0.139,-12.714,1,0.0331,106.136,4,0.771
Film 2,Grauzone,31,273469,0.00414,0.75,0.352,0.651,0,0.0839,-20.046,1,0.0404,114.58,4,0.427
My Spine Is The Bassline,Shriekback,2,241693,0.281,0.582,0.875,0.269,0,0.0943,-10.601,1,0.0454,112.564,4,0.943
Kristallnaach,BAP,42,299000,0.487,0.346,0.572,0,9,0.0575,-13.598,1,0.118,159.476,4,0.439
Oblivious,Aztec Camera,37,190773,0.0404,0.647,0.783,0.124,6,0.0635,-7.713,0,0.0548,112.373,4,0.924
When Love Breaks Down,Prefab Sprout,47,245653,0.329,0.476,0.607,5.03E-06,1,0.0347,-7.46,1,0.0505,133.415,4,0.342
Der Mussolini - 1998 - Remaster,DAF,2,235106,0.124,0.593,0.796,0.494,6,0.116,-9.404,1,0.0318,156.308,4,0.867
When It's Over,Wipers,36,394120,3.23E-05,0.435,0.757,0.784,9,0.208,-4.274,0,0.0265,85.522,4,0.333
Lorelei,Cocteau Twins,48,223573,0.000158,0.387,0.669,0.423,0,0.166,-11.187,1,0.0395,90.995,4,0.414
"Rise - 12"" Version",Public Image Ltd.,37,365480,0.00327,0.485,0.717,6.07E-06,7,0.633,-9.63,1,0.0309,84.747,4,0.727
From Her to Eternity - 2009 Remastered Version,Nick Cave & The Bad Seeds,35,335200,0.0416,0.627,0.462,0.00496,10,0.235,-11.583,0,0.0937,128.056,4,0.162
To Hell With Poverty,Gang Of Four,31,299600,0.000456,0.408,0.885,0.0271,7,0.278,-9.635,1,0.149,134.524,4,0.231
Allez Allez - Original Mix,Allez Allez,29,335293,0.0203,0.53,0.896,0.000112,2,0.749,-6.343,1,0.041,129.525,4,0.488
"God O.D., Pt.1",Meat Beat Manifesto,31,318920,0.00198,0.812,0.783,0.00458,7,0.374,-6.3,1,0.131,114.324,4,0.592
"Hungry, So Angry",Medium Medium,36,239026,0.365,0.81,0.835,0.00201,4,0.0523,-10.18,1,0.0847,125.67,4,0.948
Genius Of Love,Tom Tom Club,49,339053,0.127,0.928,0.594,0.000413,2,0.0391,-10.839,1,0.0913,102.878,4,0.747
Din Daa Daa - Original US Mix,George Kranz,28,381093,0.307,0.789,0.794,0.00593,6,0.31,-6.553,0,0.127,123.255,4,0.694
Collapsing New People,Fad Gadget,2,255626,0.0315,0.573,0.865,2.89E-05,7,0.342,-3.736,0,0.0395,115.63,4,0.557
Sex Beat,The Gun Club,46,167200,0.287,0.64,0.864,1.91E-06,11,0.0709,-9.752,0,0.0287,91.576,4,0.577
Optimo,Liquid Liquid,33,160693,0.0027,0.7,0.964,0.755,7,0.18,-6.307,1,0.0479,123.345,4,0.776
"""40"" - Live Version 1983",U2,1,225440,0.109,0.257,0.472,0.000945,8,0.829,-16.259,1,0.0399,143.517,4,0.286
Zanna (feat. Anna Domino) - 2005 Remastered Version,Luc Van Acker,34,189000,0.104,0.856,0.449,1.42E-06,0,0.123,-14.519,1,0.0585,104.768,4,0.901
Deus,The Sugarcubes,33,250533,0.0808,0.627,0.576,1.06E-05,4,0.228,-10.429,0,0.0288,96.417,4,0.651
Mellow Blues,Sonny Thompson & Lula Reed,43,163040,0.53,0.79,0.341,0.87,2,0.0942,-10.016,1,0.0301,106.722,4,0.58
Hello Central (Give Me Central),Lightnin' Hopkins,5,176466,0.951,0.545,0.352,0.000336,8,0.137,-12.65,1,0.0323,69.293,4,0.369
Booted,Rosco Gordon,8,182026,0.888,0.734,0.499,0,4,0.388,-8.348,0,0.152,111.125,4,0.75
Soft,Tiny Bradshaw,6,150906,0.64,0.695,0.66,0.816,0,0.0814,-7.51,1,0.0407,82.523,4,0.784
Safronia B,Calvin Boze,43,144306,0.8,0.539,0.483,0.0341,8,0.314,-9.085,1,0.0573,167.484,4,0.864
Best Wishes,Roy Milton,42,181253,0.88,0.413,0.251,0.156,8,0.122,-16.919,1,0.0711,187.105,3,0.339
Mary Lou,Young Jessie,24,153124,0.725,0.699,0.892,0,0,0.453,-5.152,1,0.0732,120.593,4,0.968
Sexy Ways,The Midnighters,38,152573,0.155,0.402,0.503,1.51E-06,8,0.0827,-9.35,1,0.0367,127.717,4,0.882
Grandpa Can Boogie Too,Lil Greenwood,5,170736,0.633,0.708,0.555,0,5,0.0782,-8.296,1,0.118,79.013,4,0.853
"Hey, Miss Fannie - 2007 Remastered Version",The Clovers,43,146000,0.757,0.613,0.279,0,1,0.0874,-13.187,1,0.0432,165.259,4,0.955
Book Of Love - Single Version,The Monotones,16,138986,0.571,0.484,0.681,2.98E-06,10,0.454,-8.539,1,0.458,198.87,4,0.521
Thinking And Drinking,Amos Milburn,38,144786,0.983,0.76,0.323,0.000475,2,0.134,-12.06,1,0.125,110.369,4,0.648
Deacon Rides Again,Big Jay McNeely,40,167866,0.814,0.561,0.669,0.000101,1,0.101,-4.156,1,0.0339,93.153,4,0.806
Sh-Boom - Single Version,The Chords,48,144319,0.851,0.667,0.467,0,5,0.272,-8.991,1,0.0499,136.676,4,0.905
Kansas City,Wilbert Harrison,5,143840,0.788,0.671,0.283,0.513,1,0.11,-14.415,1,0.0317,117.666,4,0.883
Well All Right,Big Joe Turner,5,150280,0.62,0.576,0.504,6.19E-06,0,0.296,-10.461,1,0.0475,80.317,4,0.845
"Easy, Easy Baby",Varetta Dillard,5,158973,0.79,0.732,0.536,0,10,0.053,-2.664,1,0.0316,118.791,4,0.744
I Don't Know,Willie Mabon,37,191173,0.831,0.708,0.298,0.00012,8,0.117,-10.329,1,0.194,109.067,4,0.777
The One I Love,Ray Agee,0,126140,0.931,0.649,0.351,3.64E-06,0,0.162,-14.866,1,0.0463,77.925,4,0.895
Hurts Me To My Heart,Faye Adams,5,181253,0.559,0.551,0.44,0,8,0.115,-8.854,1,0.0517,83.682,4,0.867
Lovin' Machine - Remastered,Wynonie Harris,38,147434,0.297,0.566,0.848,0,8,0.0681,-4.499,1,0.0918,162.518,4,0.884
Upstairs Boogie,Lil Son Jackson,37,136560,0.883,0.593,0.438,0.0167,10,0.317,-13.451,0,0.028,130.225,3,0.758
Bip Bam,The Drifters,5,167785,0.875,0.802,0.333,0,3,0.092,-8.367,1,0.0725,136.651,4,0.892
I Wanna Know,The Du Droppers,35,137706,0.799,0.611,0.486,0,0,0.125,-12.781,0,0.0576,79.284,4,0.887
5-10-15 Hours,Ruth Brown,43,195466,0.765,0.859,0.244,0,5,0.126,-13.397,1,0.0562,121.962,4,0.875
The Storm (01-16-52),Esther Phillips,37,187333,0.948,0.542,0.467,0.000596,3,0.19,-7.453,0,0.0478,66.012,3,0.293
Port Of Rico,Illinois Jacquet,15,164960,0.751,0.767,0.17,0.203,0,0.095,-14.738,1,0.0617,127.152,4,0.573
Don't Be Angry,Nappy Brown,38,143800,0.742,0.37,0.606,0.0015,0,0.199,-6.527,1,0.0374,163.967,4,0.956
I Don't Hurt Anymore,Dinah Washington,10,191253,0.841,0.527,0.466,0,9,0.177,-7.129,0,0.0293,78.333,4,0.538
How Many More Years,Howlin' Wolf,6,162066,0.888,0.677,0.444,0.00821,7,0.147,-17.602,1,0.136,109.829,4,0.53
Lawdy Miss Clawdy,Lloyd Price,44,108826,0.799,0.439,0.859,0.786,3,0.278,-4.847,1,0.0419,131.657,4,0.842
Pink Champagne - Single Version,Joe Liggins & The Honeydrippers,4,182693,0.877,0.628,0.37,0.00397,5,0.111,-9.996,1,0.0286,99.248,4,0.784
All Night Baby,The Robins,36,186173,0.622,0.475,0.89,2.29E-06,3,0.226,-6.974,0,0.102,123.519,4,0.436
Good Rockin' Daddy,Etta James,38,148666,0.854,0.745,0.398,0,3,0.324,-6.75,1,0.0378,114.467,4,0.65
Hound Dog,Big Mama Thornton,39,172266,0.857,0.664,0.59,3.05E-05,11,0.668,-6.141,1,0.0874,73.926,4,0.88
Castle Rock,Johnny Hodges,14,167960,0.858,0.694,0.486,0.0283,8,0.113,-8.681,1,0.0322,170.949,4,0.683
Smooth Sailing,Ella Fitzgerald,16,187253,0.826,0.541,0.377,0,10,0.064,-9.95,0,0.0583,117.965,4,0.596
It Ain't The Meat,The Swallows,36,156680,0.907,0.664,0.441,0,10,0.139,-8.473,1,0.066,147.149,4,0.855
Rag Mop - Single Version,Lionel Hampton,7,169200,0.417,0.713,0.516,0,0,0.119,-5.417,1,0.0352,94.589,4,0.88
Bo Diddley,Bo Diddley,10,168000,0.393,0.826,0.753,0,0,0.208,-8.223,1,0.0572,105.473,4,0.48
Toxic,Britney Spears,60,198813,0.0279,0.774,0.847,0.0183,5,0.241,-3.925,0,0.121,143.011,4,0.923
Genie in a Bottle,Christina Aguilera,16,217133,0.185,0.633,0.792,0.000185,1,0.152,-6.968,1,0.149,175.795,4,0.918
It's Gonna Be Me,*NSYNC,67,192426,0.0407,0.636,0.873,1.27E-06,0,0.0372,-4.672,0,0.071,165.071,4,0.908
...Baby One More Time,Britney Spears,78,211066,0.202,0.759,0.699,0.000131,0,0.443,-5.745,0,0.0307,92.96,4,0.907
Crazy In Love,Beyoncé,79,236133,0.00249,0.646,0.77,0,2,0.0715,-6.596,0,0.226,99.165,4,0.681
"Jumpin', Jumpin'",Destiny's Child,72,230200,0.00543,0.771,0.685,0.00157,1,0.0537,-4.639,1,0.0567,88.997,4,0.683
Oops!...I Did It Again,Britney Spears,77,211160,0.3,0.751,0.834,1.77E-05,1,0.355,-5.444,0,0.0437,95.053,4,0.894
Wannabe,Spice Girls,81,173026,0.101,0.768,0.864,0,11,0.162,-6.145,1,0.0324,110.008,4,0.891
Larger Than Life,Backstreet Boys,67,232826,0.11,0.661,0.973,1.74E-05,0,0.617,-2.994,0,0.037,108.037,4,0.75
Say My Name,Destiny's Child,72,271333,0.274,0.522,0.676,0,5,0.134,-3.571,0,0.16,67.427,4,0.746
I'm a Slave 4 U,Britney Spears,0,203760,0.426,0.843,0.843,0.000108,8,0.111,-3.573,1,0.117,110.03,4,0.963
Bye Bye Bye,*NSYNC,73,200400,0.031,0.61,0.926,0.0012,8,0.0821,-4.843,0,0.0479,172.638,4,0.861
Dirrty (feat. Redman),Christina Aguilera,72,298853,0.107,0.64,0.889,0,2,0.339,-3.073,1,0.322,99.931,4,0.436
Since U Been Gone,Kelly Clarkson,75,188960,0.00165,0.662,0.741,0.0303,0,0.114,-5.406,1,0.0334,131,4,0.404
No Scrubs,TLC,81,214400,0.0251,0.743,0.675,0.000717,8,0.0685,-4.267,0,0.0953,92.909,4,0.59
Survivor,Destiny's Child,75,254026,0.0559,0.514,0.911,0,1,0.775,-2.027,0,0.41,161.109,4,0.619
Get The Party Started,P!nk,67,191666,0.00127,0.806,0.902,0,11,0.212,-3.387,0,0.0475,128.943,4,0.961
What a Girl Wants,Christina Aguilera,8,215866,0.0671,0.755,0.827,0,0,0.329,-6.803,1,0.114,142.122,4,0.797
All The Things She Said - Original Album Version (Edited),t.A.T.u.,16,212266,0.032,0.605,0.828,0.00253,5,0.121,-6.144,0,0.0389,90.005,4,0.365
Stronger,Britney Spears,66,203000,0.128,0.707,0.923,0.000437,11,0.273,-3.957,1,0.0521,108.049,4,0.842
Everybody (Backstreet's Back) - Extended Version,Backstreet Boys,61,287293,0.00602,0.792,0.811,0.000155,10,0.224,-5.198,0,0.0367,108.054,4,0.509
"Bills, Bills, Bills",Destiny's Child,65,256026,0.139,0.845,0.576,0,11,0.0764,-5.15,0,0.153,127.641,4,0.461
Redbone,Childish Gambino,84,326933,0.172,0.745,0.356,0.00943,1,0.123,-10.425,1,0.0941,160.033,4,0.607
Despacito - Remix,Luis Fonsi,84,228826,0.228,0.653,0.816,0,2,0.0967,-4.353,1,0.167,178.086,4,0.816
HUMBLE.,Kendrick Lamar,87,177000,0.000282,0.908,0.621,5.39E-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421
Green Light,Lorde,65,234652,0.0209,0.594,0.721,8.55E-06,2,0.0879,-7.812,1,0.0957,128.942,4,0.253
24K Magic,Bruno Mars,81,225983,0.034,0.818,0.803,0,1,0.153,-4.282,1,0.0797,106.97,4,0.632
1-800-273-8255,Logic,86,250173,0.57,0.62,0.574,0,5,0.19,-7.788,0,0.0479,100.021,4,0.352
That's What I Like,Bruno Mars,86,206693,0.013,0.853,0.56,0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86
Scars To Your Beautiful,Alessia Cara,76,230226,0.0285,0.573,0.739,0,0,0.111,-5.74,1,0.129,97.085,4,0.451
Location,Khalid,69,217566,0.283,0.799,0.436,0.000105,1,0.0968,-9.975,0,0.379,80.028,4,0.311
XO TOUR Llif3,Lil Uzi Vert,22,182706,0.00264,0.732,0.75,0,11,0.109,-6.366,0,0.231,155.096,4,0.401
Issues,Julia Michaels,77,176320,0.401,0.728,0.415,0,8,0.0616,-6.852,1,0.0639,114.145,4,0.455
Love Galore (feat. Travis Scott),SZA,81,275080,0.111,0.795,0.594,0,0,0.162,-6.2,1,0.0747,135.002,4,0.409
Love So Soft,Kelly Clarkson,9,172598,0.00755,0.811,0.596,1.15E-05,11,0.0588,-5.428,1,0.0621,130.03,4,0.673
Praying,Kesha,74,230269,0.48,0.565,0.381,0,10,0.109,-7.204,1,0.0302,73.483,4,0.325
Million Reasons,Lady Gaga,82,205280,0.437,0.665,0.424,0,0,0.107,-7.838,1,0.0444,129.911,4,0.134
What About Us,P!nk,81,269600,0.0285,0.489,0.588,2.11E-06,1,0.0906,-6.177,1,0.0507,113.617,4,0.187
Shape of You,Ed Sheeran,81,233712,0.581,0.825,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931
Something Just Like This,The Chainsmokers,79,247626,0.0306,0.607,0.649,2.46E-05,11,0.174,-6.695,0,0.0362,102.996,4,0.505
Thunder,Imagine Dragons,26,187146,0.00782,0.604,0.826,0.15,0,0.154,-4.804,1,0.0434,167.985,4,0.241
Feel It Still,Portugal. The Man,85,163253,0.0417,0.801,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754
Stay (with Alessia Cara),Zedd,84,210090,0.253,0.69,0.622,0,5,0.116,-5.025,0,0.0622,102.04,4,0.544
Nobody But Me,Michael Bublé,53,179640,0.139,0.686,0.698,0,4,0.134,-5.142,1,0.0642,93.972,4,0.963
I Could Have Told You,Bob Dylan,45,216520,0.903,0.34,0.226,0.000158,8,0.124,-12.007,1,0.0301,139.28,3,0.223
That Face,Seth MacFarlane,32,155600,0.623,0.554,0.306,0,1,0.106,-8.856,1,0.0468,141.577,4,0.602
Go Tell It On The Mountain,Sarah McLachlan,27,154506,0.872,0.466,0.548,0,0,0.233,-7.582,1,0.263,135.679,4,0.305
The Good Life,Michael Bublé,35,199533,0.401,0.246,0.702,0,2,0.848,-4.823,1,0.0566,73.151,4,0.351
Miracles (Someone Special),Coldplay,68,276906,0.0164,0.626,0.822,0.000296,6,0.139,-5.501,1,0.0434,97.003,4,0.374
Love,Lana Del Rey,75,272742,0.487,0.527,0.366,0.0023,10,0.11,-10.943,1,0.0277,98.994,4,0.234
Believer,Imagine Dragons,23,204346,0.0512,0.772,0.78,0,10,0.119,-4.288,0,0.108,124.988,4,0.719
Praying,Kesha,75,230266,0.491,0.576,0.39,0,10,0.111,-7.202,1,0.0297,73.433,4,0.319
Galway Girl,Ed Sheeran,84,170826,0.0735,0.624,0.876,0,9,0.327,-3.374,1,0.1,99.943,4,0.781
Migration,Bonobo,57,327400,0.763,0.561,0.565,0.948,1,0.166,-12.374,1,0.0373,122.072,4,0.0392
Cola,CamelPhat,59,223869,0.0245,0.706,0.74,0.512,6,0.135,-7.904,1,0.0325,122.007,3,0.444
Andromeda (feat. DRAM),Gorillaz,67,197546,0.003,0.788,0.472,0.0322,0,0.59,-9.021,1,0.0475,130.084,4,0.257
Autobahn - 3-D,Kraftwerk,33,866889,0.2,0.354,0.561,0.815,2,0.125,-13.781,1,0.0407,149.9,4,0.306
Love$ick (feat. A$AP Rocky),Mura Masa,75,192160,0.147,0.625,0.763,0.0106,8,0.214,-4.997,0,0.129,88.753,4,0.721
Line Of Sight (feat. WYNNE & Mansionair),ODESZA,55,237140,0.0334,0.558,0.733,0.00193,8,0.193,-6.65,1,0.0693,89.992,4,0.173
Die Young,Sylvan Esso,65,210613,0.361,0.698,0.555,0.00684,8,0.103,-6.436,1,0.0328,101.964,4,0.471
Show Yourself,Mastodon,57,182893,4.99E-06,0.468,0.977,0.0213,8,0.0543,-4.198,1,0.0645,134.996,4,0.493
Hardwired,Metallica,61,191331,1.15E-05,0.13,0.991,0.00412,11,0.225,-3.126,1,0.0604,185.364,4,0.505
Go To War,Nothing More,59,245195,0.00187,0.461,0.892,1.34E-06,6,0.0942,-4.807,0,0.0901,137.35,4,0.35
The Way You Used To Do,Queens of the Stone Age,60,274281,0.0102,0.474,0.843,0.104,0,0.362,-5.909,1,0.272,97.691,4,0.433
Holding On,The War On Drugs,63,350893,0.000611,0.444,0.939,0.00986,6,0.0453,-5.027,1,0.0403,150.084,4,0.686
You Want It Darker,Leonard Cohen,63,284373,0.613,0.674,0.327,0.199,4,0.0756,-16.986,0,0.0574,108.995,4,0.494
The Promise,Chris Cornell,56,260836,0.276,0.427,0.62,0,5,0.125,-7.768,0,0.0332,145.658,4,0.328
Run,Foo Fighters,68,323373,3.40E-05,0.359,0.893,0.0955,4,0.751,-8.036,0,0.0665,136.115,4,0.185
No Good,Kaleo,66,234240,0.0234,0.378,0.925,0.00062,9,0.18,-3.781,1,0.185,108.525,4,0.584
Everything Now,Arcade Fire,69,303013,0.00171,0.548,0.865,0.000449,0,0.457,-5.325,1,0.0302,116.046,4,0.61
Blood In The Cut,K.Flay,64,188706,0.118,0.77,0.655,0.0234,2,0.125,-5.369,1,0.0316,129.964,4,0.639
The Stage,Avenged Sevenfold,42,512024,0.000363,0.454,0.945,0.323,9,0.108,-6.925,0,0.0975,134.945,4,0.215
Forever,Code Orange,48,187946,1.21E-05,0.306,0.883,0.774,7,0.185,-4.205,1,0.0855,81.188,4,0.43
Clockworks,Meshuggah,0,435040,2.01E-06,0.228,0.98,0.833,1,0.289,-5.313,1,0.11,129.939,1,0.364
Black Hoodie,Body Count,42,209746,0.000462,0.397,0.992,0,1,0.322,-1.271,0,0.304,102.092,4,0.301
Invisible Enemy,August Burns Red,56,277693,1.27E-05,0.188,0.974,0.0157,6,0.0953,-5.207,1,0.268,141.161,4,0.0561
Sultan's Curse,Mastodon,53,249533,1.24E-05,0.341,0.954,0.0234,7,0.0308,-4.745,0,0.082,161.858,3,0.23
Saturnz Barz (feat. Popcaan),Gorillaz,69,181906,0.0272,0.383,0.621,0,6,0.427,-5.878,0,0.113,80.051,4,0.213
oh baby,LCD Soundsystem,63,349693,0.0192,0.58,0.622,0.653,5,0.648,-12.005,1,0.0352,169.442,4,0.781
Ballad of the Dying Man,Father John Misty,52,290736,0.848,0.399,0.443,0.000406,5,0.0899,-9.168,1,0.0272,139.643,4,0.265
The System Only Dreams in Total Darkness,The National,64,236746,0.156,0.596,0.912,0.794,0,0.584,-6.74,0,0.211,110.013,4,0.371
Me and Your Mama,Childish Gambino,69,379226,0.0105,0.556,0.45,0.0483,5,0.0707,-11.874,1,0.0338,117.99,3,0.25
The Weekend,SZA,78,272186,0.241,0.487,0.366,0,8,0.126,-9.405,0,0.0531,68.191,5,0.161
Starboy,The Weeknd,85,230453,0.141,0.678,0.588,6.35E-06,7,0.137,-7.015,1,0.276,186.005,4,0.486
Get You (feat. Kali Uchis),Daniel Caesar,80,278179,0.422,0.658,0.294,5.20E-05,4,0.0749,-8.533,0,0.0321,74.038,4,0.358
High,Ledisi,53,253000,0.581,0.633,0.566,0,9,0.0898,-5.225,1,0.272,100.342,4,0.472
Go Thru Your Phone,PJ Morton,50,148097,0.652,0.641,0.403,0,6,0.14,-12.506,1,0.214,169.596,4,0.599
Feel The Real (feat. Marsha Ambrosius),Musiq Soulchild,39,334196,0.18,0.318,0.655,0,10,0.196,-7.909,0,0.173,81.031,4,0.761
Bounce Back,Big Sean,80,222360,0.105,0.77,0.567,0,2,0.125,-5.698,1,0.175,81.477,4,0.26
Bodak Yellow,Cardi B,76,223962,0.0672,0.929,0.723,0,11,0.346,-5.792,0,0.109,125.022,4,0.458
